Location,Year,Fuel_Type,Transmission,Owner_Type,Consumation,Seats,Price,Brand,Model,car_age,km/age,KM_bin_encoded,Engine-bins,Power_bins,Power_to_Engine_Ratio,Mileage_per_Year,Mileage_Efficiency,Depreciation_Factor,Value_Retention,Performance_Index,Economy_Index
Coimbatore,2014,Petrol,Manual,First,18.9,5,5.5,Hyundai,Grand i10 1.2 Kappa Sportz,12,2791.333333333333,0,1,1,0.06838763569892427,2576.6153846153848,1.2925263147096686,4.01952,0.3478664192949907,97.98642,8.602639963586709
Mumbai,2015,Petrol,Manual,First,18.6,5,5.65,Hyundai,i20 Asta Option 1.2,11,2272.7272727272725,0,1,1,0.0683625730423036,2083.3333333333335,1.271543858586847,2.75,0.4230769230769231,97.95051,8.466090122894856
Ahmedabad,2013,Diesel,Manual,First,18.2,8,3.25,Chevrolet,Enjoy TCDi LS 8 Seater,13,5461.538461538462,1,1,0,0.05913461533723187,5071.428571428572,1.07624999913762,9.23,0.18055555555555555,92.10239999999999,8.096085409252668
Coimbatore,2015,Petrol,Automatic,First,14.3,5,7.72,Skoda,Rapid 1.6 MPI AT Ambition Plus Alloy,11,1893.2727272727277,0,2,1,0.064831038757928,1735.5,0.9270838542383705,2.29086,0.503986071657656,165.5528,5.504234026173981
Pune,2016,Diesel,Manual,First,19.67,5,12.0,Hyundai,Creta 1.6 CRDi SX,10,4224.4,0,2,1,0.07977243989900604,3840.3636363636365,1.569123892813449,4.2244,0.2312459531958191,199.64839999999998,7.618125484120838
Jaipur,2013,Diesel,Manual,First,25.44,5,1.55,Chevrolet,Beat Diesel PS,13,7584.461538461538,1,0,0,0.06153846147271532,7042.714285714285,1.5655384598658777,12.81774,0.1305247093315127,53.913599999999995,13.140495867768598
Delhi,2011,Diesel,Manual,First,11.5,7,10.75,Toyota,Fortuner 3.0 Diesel,15,4140.0,1,5,2,0.05734406436708784,3881.25,0.6594567402215101,9.315,0.23771790808240886,509.922,2.887995981918634
Coimbatore,2016,Petrol,Manual,First,18.6,5,6.72,Hyundai,i20 Sportz Option 1.2,10,4423.8,0,1,1,0.0683625730423036,4021.6363636363635,1.271543858586847,4.4238,0.22105309695388833,97.95051,8.466090122894856
Coimbatore,2012,Diesel,Automatic,First,12.07,7,28.55,Audi,Q7 3.0 TDI quattro,14,6553.071428571428,1,5,4,0.08136164473159366,6116.2,0.9820350519103355,12.84402,0.15095478904068232,716.2338000000001,3.0426014620620117
Bangalore,2013,Diesel,Automatic,Second,17.85,4,75.0,Porsche,Panamera Diesel,13,1525.2307692307693,0,5,5,0.10111223454630529,1416.2857142857142,1.8048533866515493,2.57764,0.6241597849049357,890.1,4.499621880514243
Hyderabad,2016,Petrol,Manual,First,17.8,5,10.49,Honda,City i VTEC VX,10,3689.1,0,2,1,0.07835671337451121,3353.7272727272725,1.3947494980662996,3.6891,0.2639149138317807,175.59810000000002,7.128554265118143
Hyderabad,2012,Diesel,Manual,First,17.21,7,3.8,Mahindra,Quanto C4,14,6432.071428571428,1,2,1,0.06697923639184243,6003.266666666666,1.1527126583036083,12.60686,0.1537633581917429,149.3,6.903329322101885
Ahmedabad,2012,Diesel,Automatic,First,16.55,5,18.5,Audi,A4 2.0 TDI Multitronic,14,5285.857142857143,1,3,2,0.07113821134596635,4933.466666666666,1.177337397775743,10.36028,0.1866616890216261,275.52,5.576145552560647
Kolkata,2013,Petrol,Automatic,First,12.37,5,6.0,Hyundai,Sonata Transform 2.4 GDi AT,13,3153.846153846154,0,4,3,0.08403984735733792,2928.5714285714284,1.0395729118102701,5.33,0.30952380952380953,467.67175,3.6826436439416494
Hyderabad,2012,Diesel,Manual,First,22.32,5,5.5,Hyundai,Verna 1.6 SX,14,5977.0,1,2,1,0.07984829324914772,5578.533333333334,1.7822139053209771,11.71492,0.1653321996268216,199.83823999999998,8.644461657629744
Pune,2010,Petrol,Manual,First,18.9,5,2.3,Maruti,Wagon R LXI BS IV,16,5687.5,1,0,0,0.06723446887050653,5352.941176470588,1.2707314616525736,14.56,0.17391304347826086,66.96579999999999,9.45945945945946
Jaipur,2016,Diesel,Manual,First,24.52,7,8.7,Maruti,Ertiga SHVS ZDI Plus,10,5000.0,0,1,1,0.07091346148163985,4545.454545454545,1.7387980755298091,5.0,0.19607843137254902,110.448,10.90747330960854
Delhi,2015,Diesel,Manual,First,24.4,5,4.95,Hyundai,Xcent 1.1 CRDi S Option,11,5272.727272727273,1,1,0,0.06340178565767697,4833.333333333333,1.5470035700473181,6.38,0.1864406779661017,79.53120000000001,11.509433962264149
Jaipur,2012,Diesel,Manual,First,22.9,5,4.25,Maruti,Swift VDI,14,5714.285714285715,1,1,0,0.059294871747359874,5333.333333333333,1.357852563014541,11.2,0.1728395061728395,92.352,10.186832740213521
Kochi,2017,Diesel,Manual,Second,16.0,7,10.94,Mahindra,XUV500 W6 2WD,9,4587.777777777777,0,3,2,0.06424965577592949,4129.0,1.0279944924148718,3.7161,0.2128162686214235,305.06,5.033029254482542
Delhi,2013,Diesel,Automatic,First,22.48,5,21.26,BMW,5 Series 520d Luxury Line,13,5000.0,1,3,3,0.09523809519035684,4642.857142857143,2.140952379879222,8.45,0.19696969696969696,379.05,7.505843071786311
Bangalore,2016,Petrol,Manual,Second,14.28,5,11.5,Toyota,Corolla Altis 1.8 G,10,1647.1,0,2,2,0.07676863177042902,1497.3636363636363,1.0962560616817263,1.6471,0.5723770820216358,248.17794,5.103645461043603
Pune,2015,Diesel,Manual,Second,22.54,5,6.0,Hyundai,i20 Asta 1.4 CRDi,11,4939.909090909091,1,1,1,0.06356017187424057,4528.25,1.4326462740453823,5.97729,0.1987748242649849,123.86708,9.407345575959933
Hyderabad,2016,Petrol,Manual,First,18.15,6,4.1,Mahindra,KUV 100 mFALCON G80 K2,10,2402.5,0,1,1,0.06844741229678847,2184.090909090909,1.2423205331867107,2.4025,0.3996003996003996,98.236,8.257506824385805
Kolkata,2013,Petrol,Manual,First,24.7,5,2.01,Maruti,Alto 800 2016-2019 LXI,13,1848.2307692307693,0,0,0,0.059422110478112924,1716.2142857142858,1.4677261288093892,3.12351,0.5194390058736564,37.6508,13.752783964365255
Hyderabad,2010,Petrol,Manual,First,15.7,5,2.6,Fiat,Punto EVO 1.2 Emotion,16,3704.375,1,1,0,0.05716723544610303,3486.470588235294,0.8975255965038176,9.4832,0.2654720424755268,78.524,7.228360957642726
Kolkata,2012,Petrol,Manual,First,18.9,5,2.35,Maruti,Wagon R VXI BS IV,14,2857.1428571428573,0,0,0,0.06723446887050653,2666.6666666666665,1.2707314616525736,5.6,0.34146341463414637,66.96579999999999,9.45945945945946
Bangalore,2012,Diesel,Manual,Second,9.5,6,9.15,Mitsubishi,Pajero 4X4 LHD,14,11111.857142857143,3,5,1,0.04183421515279216,10371.066666666668,0.3974250439515256,21.77924,0.08941915869345834,336.231,2.4771838331160367
Chennai,2013,Petrol,Manual,First,19.4,5,2.9,Honda,Brio EX MT,13,3255.3846153846152,0,1,1,0.0724540900897712,3022.8571428571427,1.4056093477415612,5.5016,0.30009233610341646,103.98639999999999,8.826205641492265
Coimbatore,2017,Diesel,Manual,Second,22.54,5,9.18,Hyundai,i20 Asta Option 1.4 CRDi,9,2683.6666666666665,0,1,1,0.06356017187424057,2415.3,1.4326462740453823,2.17377,0.3578102015664136,123.86708,9.407345575959933
Mumbai,2016,Petrol,Automatic,First,13.0,5,11.45,Hyundai,Creta 1.6 SX Plus Petrol Automatic,10,2700.0,0,2,1,0.07624135758878607,2454.5454545454545,0.9911376486542188,2.7,0.35714285714285715,192.98829999999998,5.017367811655731
Hyderabad,2012,CNG,Manual,Second,26.83,5,2.1,Maruti,Alto Green LXi (CNG),14,6571.428571428572,1,0,0,0.04824120596954622,6133.333333333333,1.294311556162925,12.88,0.15053763440860216,30.566399999999998,14.938752783964365
Kochi,2017,Petrol,Manual,First,17.8,5,5.53,Honda,Amaze S i-VTEC,9,6866.111111111111,1,1,1,0.07237061763575073,6179.5,1.288196993916363,5.56155,0.14332351301855242,103.8666,8.098271155595997
Chennai,2016,Petrol,Manual,First,18.15,6,3.75,Mahindra,KUV 100 mFALCON G80 K6 Plus,10,1350.0,0,1,1,0.06844741229678847,1227.2727272727273,1.2423205331867107,1.35,0.6896551724137931,98.236,8.257506824385805
Pune,2018,Petrol,Automatic,First,18.0,5,12.5,Honda,City i-VTEC CVT VX,8,562.5,0,2,1,0.07835671337451121,500.0,1.4104208407412018,0.36,1.4545454545454546,175.59810000000002,7.2086503804565485
Mumbai,2017,Diesel,Automatic,First,16.0,7,15.5,Mahindra,XUV500 AT W10 FWD,9,2555.555555555556,0,3,2,0.06424965577592949,2300.0,1.0279944924148718,2.07,0.375,305.06,5.033029254482542
Mumbai,2013,Diesel,Automatic,Second,14.84,5,14.5,Mercedes-Benz,New C-Class 220 CDI AT,13,6198.307692307692,1,3,2,0.07932804475999625,5755.571428571428,1.1772281842383445,10.47514,0.15935668930348867,364.31,4.721603563474388
Coimbatore,2017,Diesel,Automatic,First,19.6,5,12.46,Renault,Duster 110PS Diesel RxZ AMT,9,4738.444444444444,0,2,1,0.07422997941531144,4264.6,1.4549075965401044,3.83814,0.20620446318104751,158.44545000000002,7.964242177976431
Bangalore,2014,Petrol,Manual,Second,16.47,5,5.25,Volkswagen,Polo 1.2 MPI Comfortline,12,2500.0,0,1,0,0.061769615975150564,2307.6923076923076,1.0173455751107299,3.6,0.3870967741935484,88.652,7.4931756141947226
Bangalore,2009,Diesel,Automatic,Second,13.5,5,25.0,Mercedes-Benz,S Class 2005 2013 S 350 CDI,17,5764.705882352941,1,5,5,0.09440910609494171,5444.444444444444,1.274522932281713,16.66,0.1717171717171717,842.334,3.3860045146726865
Hyderabad,2012,Diesel,Automatic,First,12.9,4,45.0,Jaguar,XJ 3.0L Premium Luxury,14,3571.428571428572,0,5,5,0.09062145001983915,3333.3333333333335,1.169016705255925,7.0,0.27450980392156865,811.79139,3.230653643876784
Jaipur,2015,Diesel,Manual,First,28.4,5,5.1,Maruti,Swift VDI,11,5755.454545454545,1,1,0,0.059294871747359874,5275.833333333333,1.6839743576250203,6.9641,0.17104649354688228,92.352,12.633451957295371
Delhi,2014,Diesel,Manual,First,25.8,5,3.5,Honda,Amaze S i-Dtech,12,5500.0,1,2,1,0.06582109474911808,5076.923076923077,1.6981842445272468,7.92,0.1791044776119403,147.7028,10.32826261008807
Ahmedabad,2011,Diesel,Automatic,Second,16.07,5,12.5,BMW,3 Series 320d Highline,15,4933.333333333333,1,3,3,0.09072681699712941,4625.0,1.4579799491438696,11.1,0.2,361.095,5.365609348914858
Hyderabad,2012,Diesel,Manual,First,23.5,5,5.55,Hyundai,Verna 1.4 EX,14,6642.857142857143,1,1,1,0.06353868190290925,6200.0,1.4931590247183675,13.02,0.14893617021276595,123.8252,9.808013355592655
Delhi,2015,Diesel,Automatic,First,11.5,7,19.48,Toyota,Fortuner 4x2 4 Speed AT,11,6363.636363636364,1,5,2,0.056673373555776875,5833.333333333333,0.651743795891434,7.7,0.15492957746478872,503.958,2.887995981918634
Ahmedabad,2012,Petrol,Manual,First,18.6,5,3.91,Maruti,Swift VXI,14,3483.714285714286,0,1,1,0.07167919793510509,3251.4666666666667,1.3332330815929547,6.82808,0.28128264887888776,102.70259999999999,8.466090122894856
Chennai,2010,Petrol,Manual,First,18.6,5,2.19,Chevrolet,Beat LS,16,4125.0,1,1,0,0.06622185148772156,3882.3529411764707,1.231726437671621,10.56,0.23880597014925373,95.20060000000001,8.458390177353344
Coimbatore,2017,Petrol,Automatic,First,18.9,5,6.89,Hyundai,Grand i10 Asta Option AT,9,3046.333333333333,0,1,1,0.06850459476315406,2741.7,1.2947368410236115,2.46753,0.31671182742724424,98.154,8.602639963586709
Coimbatore,2011,Petrol,Manual,Second,15.6,5,3.47,Ford,Figo Petrol ZXI,15,3439.5333333333333,1,1,0,0.05852842804470867,3224.5625,0.9130434774974552,7.73895,0.2852090582396897,83.72,7.103825136612023
Mumbai,2008,Petrol,Automatic,Second,9.1,5,3.25,Nissan,Teana 230jM,18,4796.666666666667,1,4,1,0.048223454101637545,4544.210526315789,0.4388334323249017,15.5412,0.2060911380810625,266.0874233787466,2.7172290235891308
Pune,2010,Petrol,Manual,First,16.1,5,2.85,Maruti,Swift VXI BSIII,16,4687.5,1,1,1,0.06795069332207188,4411.764705882353,1.0940061624853574,12.0,0.21052631578947367,114.48360000000001,7.00609225413403
Coimbatore,2016,Diesel,Automatic,First,17.11,5,25.64,Audi,A4 35 TDI Premium,10,3923.7,0,3,3,0.0885823170281594,3567.0,1.5156434443518072,3.9237,0.24852747471232944,343.08144,5.764824797843666
Kochi,2018,Petrol,Manual,First,16.8,5,10.28,Honda,City V MT,8,1495.75,0,2,1,0.07768871070294675,1329.5555555555557,1.3051703398095054,0.95728,0.6169983032546661,174.1011,6.728073688426112
Hyderabad,2015,Petrol,Manual,First,18.2,5,6.3,Honda,Jazz V,11,3363.6363636363635,0,1,1,0.07397831520101891,3083.3333333333335,1.3464053366585442,4.07,0.2894736842105263,106.35130000000001,8.27648931332424
Chennai,2014,Diesel,Manual,First,20.14,5,4.75,Volkswagen,Polo 1.5 TDI Highline,12,5910.0,1,2,1,0.05927903867871893,5455.384615384615,1.1938798389893992,8.5104,0.1668520578420467,133.0224,8.062449959967974
Hyderabad,2013,Diesel,Manual,First,19.87,5,5.8,Nissan,Terrano XL D Option,13,5021.538461538462,1,2,1,0.05690622857159053,4662.857142857143,1.1307267617175039,8.4864,0.19613759806879902,121.46754,8.073953677366923
Hyderabad,2016,Diesel,Automatic,First,12.51,7,44.5,Land,Rover Discovery Sport SD4 HSE Luxury 7S,10,6200.0,1,3,3,0.08614043135101403,5636.363636363636,1.0776167962011856,6.2,0.15873015873015872,408.9983,3.9351997483485373
Kochi,2014,Petrol,Manual,First,18.5,5,4.65,Hyundai,i20 Magna Optional 1.2,12,3710.4166666666665,0,1,1,0.06925647446177403,3425.0,1.2812447775428197,5.343,0.26359143327841844,99.2313,8.420573509330906
Jaipur,2009,Petrol,Manual,First,17.0,5,3.6,Honda,City 1.5 E MT,17,5109.588235294118,1,2,1,0.07882431524460633,4825.722222222223,1.3400133591583077,14.76671,0.19348303609027692,176.646,6.8081698037645175
Hyderabad,2015,Diesel,Manual,First,16.0,7,12.25,Mahindra,XUV500 W10 AWD,11,9329.636363636364,2,3,2,0.06424965577592949,8552.166666666666,1.0279944924148718,11.28886,0.10615096597379035,305.06,5.033029254482542
Jaipur,2017,Diesel,Manual,First,16.3,5,20.0,Jeep,Compass 2.0 Limited Option 4X4,9,5000.0,0,3,2,0.08691206539523923,4500.0,1.4166666659423994,4.05,0.1956521739130435,332.52,5.514208389715832
Jaipur,2017,Diesel,Manual,First,16.0,7,16.0,Mahindra,XUV500 W10 AWD,9,2444.4444444444443,0,3,2,0.06424965577592949,2200.0,1.0279944924148718,1.98,0.391304347826087,305.06,5.033029254482542
Coimbatore,2011,Diesel,Automatic,Second,11.79,8,6.21,Mahindra,Scorpio VLX 4WD AIRBAG AT BSIV,15,7260.333333333333,2,3,1,0.05507113352222527,6806.5625,0.649288664227036,16.33575,0.1364815067558346,261.48,3.7087134318968227
Kolkata,2016,Petrol,Manual,First,19.44,7,3.25,Datsun,GO Plus T,10,1280.0,0,1,0,0.055926544193717405,1163.6363636363637,1.0872120191258663,1.28,0.7246376811594203,80.266,8.844404003639674
Kolkata,2016,Diesel,Manual,First,15.4,7,9.75,Mahindra,Scorpio S6 Plus 7 Seater,10,3200.0,0,3,1,0.05507113352222527,2909.090909090909,0.8480954562422692,3.2,0.30303030303030304,261.48,4.844290657439447
Mumbai,2014,Petrol,Automatic,First,15.5,5,4.45,Honda,Amaze S AT i-Vtech,12,3250.0,0,1,1,0.07237061763575073,3000.0,1.1217445733541365,4.68,0.3,103.8666,7.0518653321201095
Pune,2017,Diesel,Manual,First,25.6,5,12.0,Honda,City i-DTEC ZX,9,4666.666666666667,0,2,1,0.06582109474911808,4200.0,1.685020025577423,3.78,0.20930232558139536,147.7028,10.248198558847077
Chennai,2008,Petrol,Manual,First,14.4,5,0.8,Tata,Indigo GLE,18,4055.555555555556,1,1,0,0.046561604551173634,3842.1052631578946,0.6704871055369003,13.14,0.24324324324324326,90.74,6.010016694490818
Chennai,2018,Diesel,Manual,First,24.0,5,5.95,Hyundai,Grand i10 1.2 CRDi Sportz,8,6000.0,0,1,0,0.06236930854774931,5333.333333333333,1.4968634051459835,3.84,0.16326530612244897,87.72842,10.978956999085089
Kolkata,2014,Petrol,Manual,First,17.43,5,5.25,Hyundai,Verna 1.4 CX VTVT,12,1583.3333333333333,0,1,1,0.07557306584844335,1461.5384615384614,1.3172385377383677,2.28,0.6,147.278,7.274624373956594
Coimbatore,2019,Diesel,Manual,First,13.68,7,22.2,Toyota,Innova Crysta 2.4 VX MT,7,4799.714285714285,0,4,2,0.06176347678154473,4199.75,0.8449243623715319,2.35186,0.20232383374761548,353.6854,4.031830238726791
Jaipur,2012,Diesel,Automatic,First,17.05,5,13.5,BMW,X1 sDrive20d,14,4500.0,1,3,3,0.09223057639487188,4200.0,1.5725313275325659,8.82,0.21875,367.08,5.692821368948247
Chennai,2015,Diesel,Automatic,First,16.96,5,13.5,Volkswagen,Jetta 2013-2015 2.0L TDI Highline AT,11,4363.636363636364,0,3,2,0.0701371950863124,4000.0,1.1895268286638583,5.28,0.22448979591836735,271.64304,5.714285714285714
Delhi,2014,Diesel,Manual,First,20.0,5,3.47,Ford,Figo Diesel ZXI,12,5500.0,1,1,0,0.04864188702741823,5076.923076923077,0.9728377405483647,7.92,0.1791044776119403,95.20195,8.336807002917881
Ahmedabad,2013,Diesel,Automatic,Second,11.18,7,9.5,Mahindra,Ssangyong Rexton RX7,13,6153.846153846154,1,5,3,0.06824925813492239,5714.285714285715,0.7630267059484322,10.4,0.16049382716049382,496.064,3.024891774891775
Chennai,2011,Petrol,Manual,First,15.04,5,4.8,Volkswagen,Vento Petrol Highline,15,2466.6666666666665,0,2,1,0.064831038757928,2312.5,0.9750588229192371,5.55,0.39473684210526316,165.5528,5.789068514241724
Kochi,2016,Petrol,Manual,First,15.0,5,6.54,Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel,10,3505.8,0,2,1,0.06478097617973655,3187.090909090909,0.9717146426960483,3.5058,0.2773309667757502,165.42496,5.773672055427252
Delhi,2012,Petrol,Manual,First,16.47,5,3.1,Volkswagen,Polo Petrol Comfortline 1.2L,14,3714.285714285714,1,1,0,0.061686143521130096,3466.6666666666665,1.0159707837930125,7.28,0.2641509433962264,88.53220000000002,7.4931756141947226
Hyderabad,2015,Diesel,Manual,First,23.65,5,7.99,Maruti,S Cross DDiS 200 Delta,11,5573.909090909091,1,1,1,0.07091346148163985,5109.416666666667,1.6771033640407824,6.74443,0.17652817229149614,110.448,10.520462633451956
Kolkata,2009,Petrol,Manual,Second,14.53,5,3.3,Toyota,Corolla Altis G,17,2647.058823529412,0,2,2,0.07680756391723717,2500.0,1.116013903717456,7.65,0.3695652173913043,248.3038,5.192994996426018
Bangalore,2015,Diesel,Manual,First,20.77,7,8.75,Maruti,Ertiga ZDI,11,6727.272727272727,1,1,1,0.07115384609683184,6166.666666666667,1.4778653834311974,8.14,0.14666666666666667,110.82239999999999,9.239323843416368
Hyderabad,2013,Petrol,Automatic,First,19.2,5,4.19,Hyundai,i10 Asta Sunroof AT,13,6846.153846153846,1,1,0,0.06683375098844298,6357.142857142857,1.2832080189781052,11.57,0.14444444444444443,95.76,8.739189804278562
Kochi,2019,Diesel,Automatic,First,17.9,5,30.77,Mercedes-Benz,CLA 200 CDI Sport,7,1916.2857142857144,0,3,2,0.063462435807997,1676.75,1.1359776009631462,0.93898,0.48563896212016094,291.448,5.695195672923958
Jaipur,2006,Petrol,Manual,Second,16.9,5,2.11,Honda,City ZX VTEC,20,4750.0,1,2,1,0.06680026715644605,4523.809523809524,1.128924514943938,19.0,0.20833333333333334,149.7,6.768121746095314
Jaipur,2018,Petrol,Manual,First,18.15,6,6.25,Mahindra,KUV 100 G80 K8,8,1987.5,0,1,1,0.06844741229678847,1766.6666666666667,1.2423205331867107,1.272,0.4733727810650888,98.236,8.257506824385805
Delhi,2011,Diesel,Manual,First,11.5,7,11.4,Toyota,Fortuner 3.0 Diesel,15,10066.666666666666,3,5,2,0.05734406436708784,9437.5,0.6594567402215101,22.65,0.09868421052631579,509.922,2.887995981918634
Bangalore,2011,Petrol,Manual,First,17.0,5,5.2,Honda,City 1.5 V MT,15,4333.333333333333,1,2,1,0.07882431524460633,4062.5,1.3400133591583077,9.75,0.22727272727272727,176.646,6.8081698037645175
Coimbatore,2017,Diesel,Automatic,First,18.53,5,39.84,Audi,A6 35 TDI Matrix,9,4091.555555555556,0,3,3,0.09539634141494088,3682.4,1.7676942064188548,3.31416,0.23794416243654823,369.47232,6.243261455525607
Coimbatore,2013,Diesel,Manual,First,20.0,5,4.45,Ford,Figo Diesel ZXI,13,5022.076923076923,1,1,0,0.04864188702741823,4663.357142857143,0.9728377405483647,8.48731,0.19611688566385563,95.20195,8.336807002917881
Kolkata,2014,Diesel,Automatic,First,17.9,5,19.5,Mercedes-Benz,GLA Class 200 CDI,12,4333.333333333333,1,3,2,0.063462435807997,4000.0,1.1359776009631462,6.24,0.22641509433962265,291.448,5.695195672923958
Hyderabad,2007,Petrol,Manual,First,15.26,5,1.75,Chevrolet,Aveo U-VA 1.2 LS,19,1736.842105263158,0,1,0,0.06513043472597353,1650.0,0.9938904339183562,6.27,0.5588235294117647,86.135,7.097674418604651
Hyderabad,2016,Diesel,Manual,First,25.83,5,5.1,Ford,Figo 2015-2019 1.5D Titanium MT,10,7100.0,1,2,1,0.06608811744586908,6454.545454545455,1.707056073626798,7.1,0.1388888888888889,148.302,10.340272217774217
Delhi,2013,Diesel,Automatic,First,22.7,5,6.8,Hyundai,Elantra CRDi SX AT,13,5461.538461538462,1,2,1,0.07977243989900604,5071.428571428572,1.810834385707437,9.23,0.18055555555555555,199.64839999999998,8.79163439194423
Kolkata,2016,Petrol,Automatic,First,21.4,5,5.74,Maruti,Baleno Zeta CVT,10,2000.0,0,1,1,0.06942355883924514,1818.1818181818182,1.4856641591598458,2.0,0.47619047619047616,99.4707,9.740555302685479
Hyderabad,2010,Petrol,Manual,First,16.1,5,3.3,Maruti,Swift LXi BSIV,16,4437.5,1,1,1,0.07101086042522066,4176.470588235294,1.1432748528460528,11.36,0.2222222222222222,101.745,7.3281747837960864
Hyderabad,2010,Diesel,Automatic,First,9.9,4,32.0,Mercedes-Benz,CLS-Class 2006-2010 350 CDI,16,1812.5,0,7,5,0.07767867350552354,1705.8823529411766,0.7690188677046831,4.64,0.5333333333333333,950.4765600000001,2.200978212538906
Ahmedabad,2016,Diesel,Automatic,First,21.76,5,35.0,BMW,3 Series Luxury Line,10,2700.0,0,3,3,0.09523809519035684,2454.5454545454545,2.072380951342165,2.7,0.35714285714285715,379.05,7.265442404006678
Chennai,2017,Diesel,Automatic,First,28.4,5,8.9,Maruti,Dzire AMT ZDI Plus,9,2111.1111111111118,0,1,0,0.05909455123469987,1900.0,1.6782852550654763,1.71,0.45,92.04,12.633451957295371
Mumbai,2011,Petrol,Manual,Second,17.01,5,4.0,Hyundai,Verna 1.6 SX VTVT,15,3866.6666666666665,1,2,1,0.07624135758878607,3625.0,1.296865492585251,8.7,0.2542372881355932,192.98829999999998,6.565032805866461
Kochi,2018,Diesel,Manual,First,17.1,5,19.46,Jeep,Compass 2.0 Longitude,8,5275.375,0,3,2,0.08691206539523923,4689.222222222223,1.4861963182585909,3.37624,0.1851723259958799,332.52,5.7848443843031125
Hyderabad,2009,Diesel,Automatic,First,11.4,5,5.25,Hyundai,Sonata Embera 2.0L CRDi AT,17,5529.411764705882,1,3,2,0.07132094421329938,5222.222222222223,0.8130587640316128,15.98,0.17894736842105263,282.722,3.811434302908726
